"geo_id","2004_blank","2004_A","2004_C","2004_I","2004_M","2004_R","2004_V","2005_blank","2005_A","2005_C","2005_I","2005_M","2005_R","2005_V","2006_blank","2006_A","2006_C","2006_I","2006_M","2006_R","2006_V","2007_blank","2007_A","2007_C","2007_I","2007_M","2007_R","2007_V","2008_blank","2008_A","2008_C","2008_I","2008_M","2008_R","2008_V","2009_blank","2009_A","2009_C","2009_I","2009_M","2009_R","2009_V","2010_blank","2010_A","2010_C","2010_I","2010_M","2010_R","2010_V","2011_blank","2011_A","2011_C","2011_I","2011_M","2011_R","2011_V","2012_blank","2012_A","2012_C","2012_I","2012_M","2012_R","2012_V","2013_blank","2013_A","2013_C","2013_I","2013_M","2013_R","2013_V","2014_blank","2014_A","2014_C","2014_I","2014_M","2014_R","2014_V"
"06001406900",1084,0,0,0,0,15,1,1156,0,0,0,0,0,0,196,0,24,0,10,907,19,0,0,28,0,11,1093,22,0,0,28,0,11,1096,35,931,0,0,0,0,241,0,34,0,27,0,11,1069,23,0,0,28,0,11,1111,23,1,0,29,0,11,1111,22,0,0,29,0,11,1111,22,0,0,0,0,0,0,0
"06001407000",1271,0,0,0,0,16,3,1352,0,0,0,0,0,0,271,0,63,2,15,995,10,0,0,70,2,15,1243,15,0,0,71,2,15,1253,16,1114,0,12,0,2,235,3,25,0,68,2,15,1231,15,0,0,69,2,15,1265,15,0,0,69,2,15,1266,14,0,0,68,2,15,1266,15,0,0,0,0,0,0,0
"06001407101",547,0,0,0,0,4,0,574,0,0,0,0,0,0,136,0,16,0,10,407,5,0,0,20,0,18,528,7,0,0,20,0,18,537,7,446,0,10,0,0,123,3,9,0,18,0,20,526,7,0,0,18,0,20,536,8,0,0,17,0,21,536,8,0,0,16,0,21,537,8,0,0,0,0,0,0,0
"06001407102",936,0,0,0,0,12,1,1000,0,0,0,0,0,0,225,0,14,0,13,750,1,0,0,18,0,14,960,4,0,0,17,0,14,969,3,795,0,8,0,0,200,0,17,0,16,0,14,948,3,0,0,16,0,14,970,3,0,0,16,0,14,970,3,0,0,16,0,14,970,3,0,0,0,0,0,0,0
"06001407200",898,0,0,0,0,5,0,950,0,0,0,0,0,0,193,0,86,0,34,632,17,0,0,102,1,37,819,18,0,0,106,6,33,830,19,788,0,28,0,2,178,2,20,0,102,1,33,821,17,0,0,104,1,33,843,19,1,0,104,1,33,847,21,0,0,105,1,33,846,20,0,0,0,0,0,0,0
"06001407300",766,0,1,1,0,4,6,886,0,0,0,0,0,0,140,0,67,221,78,303,82,0,0,78,239,80,407,86,0,0,79,236,85,407,90,740,0,16,31,2,95,17,20,0,77,226,89,392,92,0,0,79,231,91,409,93,0,0,80,232,93,407,94,0,0,78,233,92,408,93,0,0,0,0,0,0,0
"06001407400",708,0,1,0,0,7,0,755,0,0,0,0,0,0,193,0,66,6,21,457,12,0,0,76,7,26,621,16,0,0,79,6,27,626,17,582,0,16,1,2,149,7,11,0,75,6,27,618,16,0,0,79,6,28,628,17,0,0,80,5,28,628,17,0,0,81,4,28,629,17,0,0,0,0,0,0,0
"06001407500",652,0,0,0,0,14,2,714,0,0,0,0,0,0,213,0,39,1,26,428,10,0,0,51,1,29,609,16,0,0,51,1,27,648,17,560,0,9,0,3,173,2,16,0,46,0,36,627,14,0,0,46,0,38,649,14,0,0,46,0,38,649,14,0,0,46,0,38,649,14,0,0,0,0,0,0,0
"06001407600",1381,0,0,0,0,21,1,1493,0,0,0,0,0,0,417,0,27,0,35,1004,10,0,0,30,1,36,1403,13,0,0,29,1,36,1424,13,1170,0,7,0,0,324,2,36,0,29,1,36,1381,13,0,0,29,1,36,1424,13,0,0,29,1,37,1423,13,0,0,29,1,36,1425,13,0,0,0,0,0,0,0
"06001407700",1542,0,0,0,0,31,0,1671,0,0,0,0,0,0,440,0,20,1,9,1194,7,0,0,25,1,11,1618,7,0,0,22,0,11,1634,8,1326,0,4,0,2,342,1,48,0,21,0,10,1582,8,0,0,22,0,11,1637,8,0,0,20,0,12,1638,8,0,0,20,0,12,1638,8,0,0,0,0,0,0,0
"06001407800",625,0,0,0,0,6,1,691,0,0,0,0,0,0,150,0,5,0,15,499,24,0,0,6,0,15,639,31,0,0,5,1,15,637,35,570,0,0,0,0,115,8,13,0,5,1,15,621,36,0,0,5,1,15,636,36,0,0,5,1,14,636,37,0,0,5,1,14,636,37,0,0,0,0,0,0,0
"06001407900",998,0,0,0,0,16,4,1081,0,0,0,0,0,0,246,0,12,0,14,789,20,0,0,14,0,16,1026,26,0,0,12,1,14,1027,31,860,0,0,0,1,215,9,27,0,12,1,14,995,30,0,0,12,1,14,1028,30,1,0,12,1,14,1027,31,0,0,12,1,14,1027,31,0,0,0,0,0,0,0
"06001408000",974,0,0,0,0,12,11,1074,0,0,0,0,0,0,161,0,11,0,45,808,51,0,0,12,0,47,946,65,0,0,12,0,47,950,67,836,0,4,0,3,216,17,33,0,12,0,48,916,61,0,0,12,0,48,955,61,0,0,12,0,49,957,58,0,0,12,0,49,960,58,0,0,0,0,0,0,0
"06001408100",2023,0,0,0,0,18,17,2202,0,0,0,0,0,0,408,0,0,0,64,1647,331,0,0,0,0,70,2447,321,0,0,1,0,69,2594,328,2026,0,0,0,1,751,216,132,0,1,0,66,2526,259,0,0,1,0,66,2648,279,0,0,0,0,73,2680,241,4,0,0,0,72,2715,214,0,0,0,0,0,0,0
"06001408200",1110,0,0,0,0,18,1,1215,0,0,0,0,0,0,344,0,4,0,14,817,38,0,0,9,0,14,1147,48,0,0,8,0,13,1156,48,923,0,2,0,0,277,23,35,0,7,0,13,1120,42,0,0,8,0,13,1161,43,0,0,8,0,14,1162,42,0,0,9,0,14,1160,42,0,0,0,0,0,0,0
"06001408300",1454,0,1,0,0,30,5,1606,0,0,0,0,0,0,430,0,21,2,18,1091,46,0,0,28,2,18,1501,56,0,0,27,2,18,1510,57,1204,0,6,0,1,387,18,45,0,23,2,19,1462,54,0,0,27,2,19,1512,56,0,0,27,2,19,1515,53,1,0,27,2,18,1519,52,0,0,0,0,0,0,0
"06001408400",851,0,0,0,0,17,2,952,0,0,0,0,0,0,295,0,22,0,19,604,13,0,0,31,0,19,883,17,0,0,31,1,18,887,16,696,0,7,0,3,245,2,27,0,30,1,18,858,15,0,0,31,1,18,888,15,0,0,31,1,18,887,16,0,0,31,1,19,887,16,0,0,0,0,0,0,0
"06001408500",1200,0,0,0,0,21,6,1298,0,0,0,0,0,0,439,0,38,0,29,776,17,0,0,41,0,30,1193,25,0,0,40,0,30,1202,27,956,0,10,0,2,332,11,37,0,39,0,32,1165,26,0,0,40,0,35,1214,24,0,0,40,0,36,1213,24,0,0,39,0,34,1216,24,0,0,0,0,0,0,0
"06001408600",1370,0,1,0,0,24,5,1474,0,0,0,0,0,0,416,0,67,2,24,948,17,0,0,74,2,26,1341,20,0,0,74,2,29,1350,20,1070,0,19,2,6,375,5,43,0,70,2,31,1303,20,0,0,72,2,31,1352,20,0,0,72,2,30,1354,19,0,0,72,2,30,1354,19,0,0,0,0,0,0,0
"06001408700",1654,0,0,0,0,17,2,1785,0,0,0,0,0,0,501,0,64,1,34,1165,22,0,0,77,3,39,1628,27,0,0,74,4,35,1659,24,1351,0,21,1,7,414,2,47,0,73,3,36,1595,26,0,0,75,3,37,1657,26,0,0,76,2,36,1657,27,0,0,76,2,37,1657,27,0,0,0,0,0,0,0
"06001408800",876,0,0,0,0,11,0,975,0,0,0,0,0,0,288,0,20,15,61,563,28,0,0,27,17,62,823,39,0,0,27,18,59,834,37,715,0,13,7,3,229,8,31,0,26,18,61,799,35,0,0,27,18,64,835,35,0,0,27,16,67,836,34,1,0,27,16,68,835,34,0,0,0,0,0,0,0
"06001408900",632,0,0,1,0,10,1,706,0,0,0,0,0,0,226,0,13,23,34,379,32,0,0,14,34,37,580,36,0,0,14,36,36,594,36,520,0,4,7,0,180,5,13,0,15,33,38,579,34,0,0,15,35,38,593,37,0,0,15,35,37,594,38,0,0,15,35,37,593,38,0,0,0,0,0,0,0
"06001409000",1245,0,0,0,0,13,2,1378,0,0,0,0,0,0,320,0,89,113,180,631,47,0,0,111,126,182,899,59,0,0,117,123,184,906,61,1065,0,32,27,6,244,21,28,0,125,135,192,879,49,0,0,128,139,193,904,49,3,0,131,140,197,905,44,0,0,130,141,200,905,59,0,0,0,0,0,0,0
"06001409100",649,0,0,0,0,3,1,696,0,0,0,0,0,0,230,0,0,11,47,396,12,0,0,0,12,50,614,19,0,0,0,13,49,615,23,532,0,0,2,3,162,3,14,0,1,13,52,600,20,0,0,1,13,52,615,21,0,0,1,12,52,615,22,0,0,1,12,52,615,22,0,0,0,0,0,0,0
"06001409200",759,0,0,0,0,10,0,815,0,0,0,0,0,0,216,0,3,1,88,503,7,0,0,4,3,90,713,59,0,0,6,3,89,745,33,661,0,2,0,2,185,57,30,0,6,3,88,725,53,0,0,6,3,89,745,64,0,0,6,3,89,775,34,1,0,6,3,89,775,34,0,0,0,0,0,0,0
"06001409300",1152,0,1,0,0,11,6,1265,0,0,0,0,0,0,338,0,40,53,24,772,38,0,0,47,64,26,1072,48,0,0,45,63,24,1091,46,947,0,9,12,1,283,17,23,0,45,63,23,1061,46,0,0,46,65,24,1087,47,0,0,46,64,24,1088,47,0,0,46,64,24,1088,48,0,0,0,0,0,0,0
"06001409400",868,0,0,0,0,10,1,937,0,0,0,0,0,0,280,0,43,47,33,514,20,0,0,49,52,35,772,26,0,0,49,51,31,798,154,737,0,11,15,4,261,58,31,0,47,50,31,835,128,0,0,47,50,31,890,115,0,0,44,49,37,959,44,0,0,45,49,37,970,32,0,0,0,0,0,0,0
"06001409500",698,0,0,0,0,6,2,767,0,0,0,0,0,0,236,0,32,47,20,404,32,0,0,67,52,20,621,36,0,0,64,50,20,632,37,577,0,25,10,26,185,9,19,0,61,50,24,619,60,0,0,62,51,25,636,60,0,0,60,53,25,639,57,0,0,59,54,25,647,49,0,0,0,0,0,0,0
"06001409600",1023,0,0,0,0,12,0,1128,0,0,0,0,0,0,350,0,37,0,30,702,9,0,0,47,0,33,1022,11,0,0,47,0,33,1043,11,791,0,20,0,6,316,1,28,0,47,0,34,1011,9,0,0,47,0,34,1043,10,0,0,47,1,32,1044,10,0,0,47,1,32,1045,9,0,0,0,0,0,0,0
"06001409700",959,0,0,0,0,12,1,1042,0,0,0,0,0,0,292,0,16,0,35,687,13,0,0,18,0,36,971,22,0,0,16,5,32,984,24,782,0,2,0,1,272,4,39,0,15,5,33,941,21,0,0,15,5,33,986,22,0,0,15,5,33,986,22,0,0,15,5,32,987,22,0,0,0,0,0,0,0
"06001409800",961,0,0,0,0,10,3,1054,0,0,0,0,0,0,286,0,18,0,29,683,38,0,0,21,0,31,947,53,0,0,19,1,28,954,58,828,0,6,0,1,204,21,26,0,18,1,28,932,54,0,0,19,1,29,958,54,0,0,19,1,31,962,51,0,0,19,1,33,963,50,0,0,0,0,0,0,0
"06001409900",1337,0,0,0,0,22,2,1491,0,0,0,0,0,0,336,0,4,1,36,1067,52,0,0,6,1,40,1371,76,0,0,7,1,35,1375,85,1180,0,0,0,2,294,28,34,0,6,1,35,1334,80,0,0,8,1,35,1379,82,0,0,7,1,35,1383,83,0,0,7,1,35,1383,83,0,0,0,0,0,0,0
"06001410000",1118,0,0,0,0,19,12,1255,0,0,0,0,0,0,271,0,2,0,40,878,67,0,0,2,0,40,1126,82,0,0,4,0,40,1133,81,973,0,0,0,1,250,34,22,0,4,0,47,1115,69,0,0,4,0,47,1136,71,0,0,4,0,47,1138,70,0,0,4,0,47,1137,70,0,0,0,0,0,0,0
"06001410100",809,0,0,0,0,11,1,873,0,0,0,0,0,0,252,0,24,0,27,562,13,0,0,33,0,27,798,18,0,0,32,0,25,807,19,694,0,11,0,0,173,5,23,0,31,0,25,782,18,0,0,32,0,26,806,19,0,0,32,0,26,806,19,0,0,34,0,25,809,17,0,0,0,0,0,0,0
"06001410200",815,0,0,0,0,6,0,869,0,0,0,0,0,0,246,0,42,0,17,557,31,0,0,46,0,19,787,32,0,0,43,0,19,814,17,671,0,12,0,3,201,9,14,0,41,0,22,802,15,0,0,41,0,22,817,16,0,0,41,0,22,817,16,0,0,41,0,21,819,15,0,0,0,0,0,0,0
"06001410300",667,0,0,0,0,6,3,720,0,0,0,0,0,0,235,0,26,0,17,435,7,0,0,28,0,18,650,11,0,0,23,0,18,666,13,518,0,4,0,1,194,3,15,0,22,0,19,647,12,0,0,22,0,19,666,13,1,0,22,0,20,664,14,0,0,22,0,19,665,14,0,0,0,0,0,0,0
"06001410400",1051,0,0,0,0,15,11,1168,0,0,0,0,0,0,345,0,22,7,12,768,14,0,0,24,7,12,1101,16,0,0,22,7,11,1112,19,918,0,3,4,0,242,5,26,0,22,7,11,1084,19,0,0,22,7,12,1112,19,6,0,23,7,13,1113,21,0,0,22,7,11,1113,19,0,0,0,0,0,0,0
"06001410500",227,0,0,0,0,1,4,273,0,0,0,0,0,0,60,0,7,23,51,108,24,0,0,29,28,52,160,24,0,0,28,29,46,167,31,258,0,7,3,2,34,3,7,0,12,31,47,176,35,0,0,13,63,47,183,35,0,0,12,65,48,184,33,0,0,12,65,48,184,33,0,0,0,0,0,0,0
"06001420100",794,0,0,0,0,5,0,822,0,0,0,0,0,0,87,0,22,0,18,691,4,0,0,23,0,18,774,4,0,0,24,0,19,775,4,658,0,3,0,0,160,1,40,0,24,0,19,734,4,0,0,24,0,19,775,4,0,0,24,0,19,775,4,0,0,24,0,19,776,4,0,0,0,0,0,0,0
"06001420200",760,0,0,0,0,4,0,811,0,0,0,0,0,0,97,0,60,0,16,632,6,0,0,65,0,16,724,6,0,0,65,0,16,729,6,695,0,9,0,0,144,0,25,0,65,0,17,778,6,0,0,67,0,17,803,6,0,0,67,0,17,802,7,1,0,66,0,18,804,5,0,0,0,0,0,0,0
"06001420300",1825,0,0,0,0,18,3,1931,0,0,0,0,0,0,226,0,65,6,104,1512,18,0,0,73,7,104,1719,22,0,0,73,7,104,1728,25,1619,0,8,1,0,303,7,54,0,71,7,104,1672,19,0,0,73,7,105,1733,20,0,0,73,7,105,1735,19,0,0,72,7,105,1737,18,0,0,0,0,0,0,0
"06001420400",22,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,3,21,0,0,0,0,3,3,22,0,0,0,0,4,2,22,0,1,24,0,0,1,4,0,0,0,0,4,2,22,0,1,0,0,4,2,23,0,1,0,0,3,2,24,0,2,0,0,3,2,24,0,2,0,0,0,0,0,0,0
"06001420500",714,0,0,0,0,2,0,741,0,0,0,0,0,0,89,0,43,0,16,594,1,0,0,48,0,16,679,2,0,0,48,0,15,681,2,604,0,15,0,0,129,3,16,0,48,0,15,666,3,0,0,48,0,15,685,3,0,0,48,0,15,685,3,2,0,48,0,15,685,3,0,0,0,0,0,0,0
"06001420600",1184,0,0,0,0,7,0,1221,0,0,0,0,0,0,144,0,39,0,14,1022,2,0,0,41,0,15,1160,3,0,0,42,0,17,1161,1,965,0,7,0,3,246,0,43,0,43,0,17,1114,1,0,0,43,0,17,1161,1,0,0,43,0,18,1162,0,0,0,43,0,18,1162,0,0,0,0,0,0,0,0
"06001421100",812,0,0,0,0,8,3,873,0,0,0,0,0,0,126,0,0,0,6,709,32,0,0,0,0,6,829,37,0,0,0,0,6,833,37,696,0,0,0,1,173,6,40,0,0,0,6,793,34,0,0,0,0,6,833,37,0,0,0,0,7,833,36,0,0,0,0,7,832,37,0,0,0,0,0,0,0
"06001421200",1390,0,0,0,0,11,0,1482,0,0,0,0,0,0,198,0,4,0,16,1227,37,0,0,4,0,16,1422,40,0,0,4,0,16,1423,41,1201,0,0,0,1,277,5,53,0,4,0,16,1369,39,0,0,4,0,17,1426,40,0,0,4,0,16,1429,42,0,0,4,0,16,1427,40,0,0,0,0,0,0,0
"06001421300",1614,0,0,1,0,12,0,1673,0,0,0,0,0,0,210,0,77,0,4,1375,7,0,0,83,0,6,1574,7,0,0,83,0,6,1577,7,1355,0,14,0,0,302,2,52,0,79,0,6,1519,7,0,0,83,0,6,1577,7,0,0,83,1,6,1577,7,0,0,83,0,6,1577,7,0,0,0,0,0,0,0
"06001421400",601,0,0,0,0,5,0,622,0,0,0,0,0,0,89,0,1,0,7,522,3,0,0,2,0,8,606,4,0,0,2,0,8,609,3,489,0,1,0,0,132,0,14,0,2,0,8,593,3,0,0,2,0,8,609,3,2,0,2,0,8,610,3,0,0,2,0,8,609,3,0,0,0,0,0,0,0
"06001421500",1501,0,0,0,0,13,3,1653,0,0,0,0,0,0,188,0,0,0,18,1309,138,0,0,0,0,19,1494,141,0,0,0,0,19,1497,141,1332,0,0,0,0,313,16,48,0,0,0,19,1453,140,0,0,0,0,19,1503,140,0,0,0,0,19,1503,142,0,0,0,0,18,1504,140,0,0,0,0,0,0,0
"06001421600",1444,0,0,0,0,6,5,1567,0,0,0,0,0,0,187,0,0,0,18,1257,107,0,0,0,0,20,1441,113,0,0,0,0,19,1446,114,1275,0,0,0,1,298,5,56,0,0,0,19,1387,109,0,0,0,0,19,1446,114,0,0,0,0,19,1449,112,0,0,0,0,19,1450,112,0,0,0,0,0,0,0
"06001421700",795,0,0,0,0,7,0,833,0,0,0,0,0,0,88,0,35,1,8,700,1,0,0,36,1,10,789,2,0,0,37,0,9,796,2,672,0,3,0,2,168,0,17,0,37,0,9,785,2,0,0,37,0,9,807,2,0,0,40,0,9,808,2,0,0,39,0,10,807,2,0,0,0,0,0,0,0
"06001421800",713,0,0,0,0,4,0,733,0,0,0,0,0,0,84,0,16,0,4,628,1,0,0,16,0,4,711,1,0,0,16,0,4,721,1,601,0,1,0,0,139,1,19,0,15,0,4,701,1,0,0,15,0,4,722,1,0,0,15,0,4,722,1,0,0,14,0,4,723,1,0,0,0,0,0,0,0
"06001421900",1382,0,0,0,0,8,0,1440,0,0,0,0,0,0,205,0,46,2,30,1146,14,0,0,50,2,31,1346,16,0,0,50,2,30,1359,17,1176,0,7,0,0,272,3,54,0,50,2,30,1301,17,0,0,50,2,30,1365,18,0,0,50,2,30,1366,18,0,0,51,2,30,1372,17,0,0,0,0,0,0,0
"06001422000",1106,0,2,3,0,0,3,1215,0,0,0,0,0,0,146,0,252,469,122,214,41,2,0,297,517,133,262,44,0,0,317,508,121,274,85,1051,0,75,85,7,79,13,30,0,316,413,123,392,45,0,0,328,420,123,407,49,1,0,332,414,123,412,49,1,0,333,417,123,413,44,0,0,0,0,0,0,0
"06001422100",739,0,0,0,0,8,1,777,0,0,0,0,0,0,115,0,52,3,13,588,6,0,0,60,3,15,707,8,0,0,57,3,14,713,8,651,0,9,0,1,139,2,26,0,51,3,13,700,10,0,0,55,3,14,723,10,0,0,55,3,15,722,10,1,0,55,3,14,724,9,0,0,0,0,0,0,0
"06001422200",917,0,0,0,0,8,0,972,0,0,0,0,0,0,137,0,38,4,18,771,7,0,0,43,5,19,900,7,0,0,44,4,19,903,7,786,0,6,0,1,185,2,25,0,39,4,20,884,8,0,0,40,4,20,910,8,0,0,40,5,20,911,8,1,0,40,3,20,911,8,0,0,0,0,0,0,0
"06001422300",829,0,0,0,0,5,0,876,0,0,0,0,0,0,113,0,34,0,11,718,1,0,0,37,0,11,841,1,0,0,35,0,11,847,1,731,0,7,0,0,160,0,27,0,35,0,11,820,1,0,0,38,0,11,851,1,0,0,38,0,11,852,1,0,0,41,0,11,857,1,0,0,0,0,0,0,0
"06001422400",564,0,1,0,0,7,0,590,0,0,0,0,0,0,67,0,68,0,23,426,6,0,0,75,0,25,497,6,0,0,77,1,24,498,8,493,0,20,0,2,100,0,16,0,75,1,25,489,7,0,0,76,1,26,505,7,0,0,75,1,26,506,7,0,0,75,1,26,505,8,0,0,0,0,0,0,0
"06001422500",596,0,0,0,0,6,0,624,0,0,0,0,0,0,78,0,6,0,44,489,7,0,0,7,0,46,566,7,0,0,8,1,46,566,8,549,0,0,0,1,88,1,7,0,8,1,46,567,8,0,0,8,1,47,579,8,0,0,8,1,48,579,9,0,0,9,1,49,577,9,0,0,0,0,0,0,0
"06001422600",20,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,3,11,4,0,0,0,0,3,14,4,0,0,0,0,3,15,4,22,0,0,0,0,0,0,0,0,0,0,3,15,4,0,0,0,0,3,15,4,0,0,0,0,3,15,4,0,0,0,0,3,15,4,0,0,0,0,0,0,0
"06001422700",291,0,0,0,0,2,4,333,0,0,0,0,0,0,53,0,2,0,54,199,25,0,0,2,0,63,234,35,0,0,2,2,63,233,36,284,0,1,0,10,43,3,6,0,2,2,64,227,36,0,0,2,2,64,237,36,0,0,2,2,64,237,36,0,0,2,2,64,239,34,0,0,0,0,0,0,0
"06001422800",253,0,0,0,0,2,1,260,0,0,0,0,0,0,27,0,61,0,48,122,4,0,0,66,0,50,142,4,0,0,66,1,48,148,4,224,0,13,0,3,26,1,0,0,66,1,47,147,5,0,0,67,1,47,148,4,0,0,67,1,47,148,4,0,0,67,1,49,148,4,0,0,0,0,0,0,0
"06001422900",320,0,0,0,0,0,0,334,0,0,0,0,0,0,34,0,138,1,40,119,3,0,0,147,1,44,137,4,0,0,147,2,47,142,4,292,0,19,0,4,25,2,6,0,144,1,42,143,3,0,0,148,1,43,146,4,0,0,145,1,46,146,4,0,0,145,1,46,147,4,0,0,0,0,0,0,0
"06001423000",1088,0,1,0,0,6,0,1153,0,0,0,0,0,0,157,0,41,0,17,935,3,0,0,51,0,18,1079,6,0,0,53,0,16,1089,9,955,0,8,0,2,198,4,26,0,50,0,16,1055,11,0,0,51,0,17,1090,11,0,0,52,0,17,1094,10,0,0,51,0,17,1091,10,0,0,0,0,0,0,0
"06001423100",1016,0,0,0,0,14,0,1078,0,0,0,0,0,0,165,0,40,6,27,832,8,0,0,45,7,29,985,8,0,0,46,6,28,992,9,861,0,11,1,1,203,4,26,0,45,6,28,961,9,0,0,46,6,28,997,9,0,0,45,6,28,999,8,0,0,45,6,28,999,8,0,0,0,0,0,0,0
"06001423200",560,0,0,0,0,5,1,600,0,0,0,0,0,0,121,0,49,3,16,409,5,0,0,55,3,17,522,5,0,0,54,3,17,528,5,495,0,5,1,2,103,1,14,0,53,3,17,517,5,0,0,54,3,17,534,5,0,0,54,2,18,538,5,0,0,54,2,18,541,5,0,0,0,0,0,0,0
"06001423300",1071,0,0,0,0,11,1,1126,0,0,0,0,0,0,232,0,43,4,16,825,6,0,0,48,6,16,1050,7,0,0,47,6,15,1054,7,871,0,4,2,0,253,1,40,0,46,3,15,1012,6,0,0,46,3,15,1059,8,0,0,46,3,15,1060,7,0,0,46,3,15,1065,7,0,0,0,0,0,0,0
"06001423400",1077,0,0,0,0,14,1,1132,0,0,0,0,0,0,208,0,22,0,23,874,6,0,0,26,0,23,1075,8,0,0,25,0,21,1089,7,860,0,0,0,0,280,2,53,0,25,0,21,1033,6,0,0,25,0,21,1097,6,0,0,25,0,21,1098,6,0,0,24,0,21,1102,6,0,0,0,0,0,0,0
"06001423500",655,0,0,0,1,2,0,688,0,0,0,0,0,0,95,0,88,2,10,483,10,0,0,98,2,11,568,10,0,0,98,2,11,570,10,581,0,17,0,1,91,4,25,0,93,2,11,552,9,0,0,100,2,11,572,9,0,0,100,2,11,577,8,0,0,100,2,11,581,9,0,0,0,0,0,0,0
"06001423601",714,0,0,0,0,5,1,748,0,0,0,0,0,0,79,0,64,0,12,593,1,0,0,68,0,12,674,1,0,0,66,0,12,681,1,609,0,5,0,1,145,0,25,0,59,0,16,659,0,0,0,62,0,16,682,0,0,0,62,0,16,687,0,0,0,62,0,16,686,0,0,0,0,0,0,0,0
"06001423602",641,0,0,0,0,5,0,671,0,0,0,0,0,0,85,0,43,0,6,534,3,0,0,50,0,6,617,5,0,0,50,1,6,639,4,578,0,10,0,1,115,1,13,0,49,1,5,627,4,0,0,50,1,6,644,4,0,0,51,1,5,645,4,0,0,51,1,5,644,4,0,0,0,0,0,0,0
"06001423700",712,0,0,0,0,11,0,742,0,0,0,0,0,0,97,0,26,0,10,607,2,0,0,29,0,11,697,2,0,0,29,1,9,701,2,619,0,2,0,0,123,0,17,0,28,1,9,687,2,0,0,29,1,9,706,2,0,0,29,1,9,712,2,0,0,29,0,9,707,2,0,0,0,0,0,0,0
"06001423800",1107,0,0,0,0,12,4,1180,0,0,0,0,0,0,136,0,28,0,11,981,28,0,0,29,0,11,1111,31,0,0,29,0,11,1116,34,956,0,4,0,0,225,7,28,0,30,0,11,1084,34,0,0,30,0,11,1118,33,0,0,31,0,11,1121,33,0,0,30,0,11,1126,31,0,0,0,0,0,0,0
"06001423901",502,0,0,0,0,5,2,532,0,0,0,0,0,0,90,0,41,6,18,368,9,0,0,47,6,20,449,9,0,0,48,5,21,452,11,437,0,3,0,2,98,0,18,0,49,0,22,442,8,0,0,51,0,22,458,9,0,0,51,0,22,460,8,0,0,51,0,22,459,8,0,0,0,0,0,0,0
"06001423902",468,0,0,0,0,2,0,479,0,0,0,0,0,0,69,0,77,0,6,326,2,0,0,87,0,7,402,2,0,0,86,0,7,407,3,404,0,7,0,1,90,1,18,0,85,0,7,387,2,0,0,86,0,7,407,3,1,0,86,0,7,412,2,0,0,86,0,7,415,2,0,0,0,0,0,0,0
"06001424001",649,0,1,0,0,11,1,709,0,0,0,0,0,0,150,0,44,0,21,487,9,0,0,53,0,23,630,10,0,0,53,0,23,631,10,570,0,14,0,2,132,5,19,0,51,0,21,616,10,0,0,52,0,22,643,10,0,0,52,0,23,643,10,0,0,52,0,23,643,9,0,0,0,0,0,0,0
"06001424002",536,0,0,0,0,7,0,572,0,0,0,0,0,0,128,0,9,2,3,426,4,0,0,15,2,3,546,7,0,0,13,2,3,555,9,444,0,1,0,0,132,5,18,0,13,2,3,533,9,0,0,13,2,3,554,10,0,0,12,2,3,557,9,0,0,12,2,3,555,10,0,0,0,0,0,0,0
"06001425101",1690,0,0,0,0,2,0,1731,0,0,0,0,0,0,179,0,9,0,428,1113,2,0,0,16,0,456,1247,5,0,0,16,0,456,1256,5,1484,0,7,0,47,195,2,27,0,14,0,454,1233,5,0,0,17,0,457,1255,6,1,0,17,0,457,1255,6,0,0,17,0,457,1255,6,0,0,0,0,0,0,0
"06001425102",1110,0,0,0,0,4,1,1141,0,0,0,0,0,0,127,0,58,31,29,899,87,0,0,60,35,31,1095,2,0,0,59,32,32,1106,4,788,0,11,3,2,428,1,20,0,58,9,31,1107,4,0,0,58,9,31,1131,4,0,0,62,7,37,1130,9,2,0,61,6,37,1131,3,0,0,0,0,0,0,0
"06001425103",591,0,0,0,0,2,3,756,0,0,0,0,0,0,108,0,42,87,66,437,18,0,0,54,104,68,523,31,0,0,68,94,65,630,96,762,0,14,10,4,159,4,36,0,62,78,65,689,25,0,0,63,80,65,727,24,3,0,65,82,66,729,26,9,0,66,80,66,730,22,0,0,0,0,0,0,0
"06001425104",720,0,0,0,0,5,0,906,0,0,0,0,0,0,149,0,61,165,44,499,14,0,0,73,189,47,633,14,0,0,97,136,48,767,19,841,0,25,7,1,227,6,42,0,96,57,44,912,19,0,0,99,57,44,946,24,2,0,99,60,45,945,24,12,0,99,58,46,949,28,0,0,0,0,0,0,0
"06001426100",2123,0,0,0,0,20,3,2250,0,0,0,0,0,0,332,0,2,0,31,1839,50,0,0,2,0,31,2166,52,0,0,2,0,31,2170,57,1761,0,1,0,0,490,8,96,0,2,0,31,2065,54,0,0,2,0,31,2174,56,0,0,2,0,31,2175,56,0,0,2,0,31,2173,57,0,0,0,0,0,0,0
"06001426200",1598,0,0,0,0,18,2,1675,0,0,0,0,0,0,240,0,5,0,21,1393,17,0,0,9,0,22,1617,18,0,0,9,0,21,1627,19,1298,0,5,0,1,371,1,70,0,9,0,21,1551,19,0,0,9,0,21,1628,19,0,0,10,0,21,1628,18,1,0,10,0,21,1628,18,0,0,0,0,0,0,0
